IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,CHL,Chile,Year,2018,true,Sex,Male,MLE,,,,,,,,,,49.2,,,,,,49.2,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,true,Sex,Male,MLE,,,,,,,,,,49.4,,,,,,49.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,LVA,Latvia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,49.5,,,,,,49.5,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5,,,,,,5,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.1,,,,,,5.1,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.2,,,,,,5.2,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.2,,,,,,5.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.3,,,,,,5.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.4,,,,,,5.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.4,,,,,,5.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,5.4,,,,,,5.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,5.9,,,,,,5.9,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2018,true,Sex,Male,MLE,,,,,,,,,,50.1,,,,,,50.1,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,ALB,Albania,Year,2018,true,Sex,Male,MLE,,,,,,,,,,50.5,,,,,,50.5,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2018,true,Sex,Male,MLE,,,,,,,,,,51.7,,,,,,51.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,51.8,,,,,,51.8,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,52,,,,,,52,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,52.1,,,,,,52.1,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Sex,Male,MLE,,,,,,,,,,52.5,,,,,,52.5,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,52.6,,,,,,52.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,54.2,,,,,,54.2,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Sex,Male,MLE,,,,,,,,,,54.7,,,,,,54.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2018,true,Sex,Male,MLE,,,,,,,,,,55.9,,,,,,55.9,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6,,,,,,6,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.2,,,,,,6.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.3,,,,,,6.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,BDI,Burundi,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.4,,,,,,6.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.4,,,,,,6.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,MEX,Mexico,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.5,,,,,,6.5,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,,,,6.6,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,PAN,Panama,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,,,,6.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.9,,,,,,6.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,6.9,,,,,,6.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2018,true,Sex,Male,MLE,,,,,,,,,,60.1,,,,,,60.1,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,true,Sex,Male,MLE,,,,,,,,,,60.6,,,,,,60.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,true,Sex,Male,MLE,,,,,,,,,,65.8,,,,,,65.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2018,true,Sex,Male,MLE,,,,,,,,,,66,,,,,,66,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,Sex,Male,MLE,,,,,,,,,,68.6,,,,,,68.6,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,true,Sex,Male,MLE,,,,,,,,,,7,,,,,,7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,7,,,,,,7,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,7.2,,,,,,7.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,,,,7.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,7.2,,,,,,7.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,7.4,,,,,,7.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,7.5,,,,,,7.5,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,TGO,Togo,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,7.6,,,,,,7.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,ALB,Albania,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,7.9,,,,,,7.9,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,COL,Colombia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,7.9,,,,,,7.9,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2018,true,Sex,Male,MLE,,,,,,,,,,70.2,,,,,,70.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,70.5,,,,,,70.5,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,8.3,,,,,,8.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,8.3,,,,,,8.3,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,8.4,,,,,,8.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,8.5,,,,,,8.5,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,8.6,,,,,,8.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,NER,Niger,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,8.6,,,,,,8.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,BRB,Barbados,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,8.7,,,,,,8.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2018,true,Sex,Male,MLE,,,,,,,,,,9,,,,,,9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.1,,,,,,9.1,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,9.2,,,,,,9.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.3,,,,,,9.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,9.3,,,,,,9.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.4,,,,,,9.4,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,true,Sex,Male,MLE,,,,,,,,,,9.5,,,,,,9.5,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.6,,,,,,9.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,PER,Peru,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.6,,,,,,9.6,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.8,,,,,,9.8,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,UGA,Uganda,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,9.8,,,,,,9.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,9.9,,,,,,9.9,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0,,,,,,0,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.2,,,,,,0.2,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.3,,,,,,0.3,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.4,,,,,,0.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,GHA,Ghana,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.4,,,,,,0.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.6,,,,,,0.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.8,,,,,,0.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,SEN,Senegal,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.8,,,,,,0.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.8,,,,,,0.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.9,,,,,,0.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,NER,Niger,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.9,,,,,,0.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1,,,,,,1,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.1,,,,,,1.1,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.2,,,,,,1.2,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.3,,,,,,1.3,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,DZA,Algeria,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.4,,,,,,1.4,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.5,,,,,,1.5,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,EUR,Europe,Country,ARM,Armenia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.6,,,,,,1.6,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,GMB,Gambia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.6,,,,,,1.6,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,MLI,Mali,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,TGO,Togo,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.7,,,,,,1.7,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.8,,,,,,1.8,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AFR,Africa,Country,LBR,Liberia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.9,,,,,,1.9,,,EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,10.1,,,,,,10.1,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
SDGTOBACCO,Age-standardized prevalence of current tobacco smoking among persons aged 15 years and older,numeric,AMR,Americas,Country,PER,Peru,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,10.2,,,,,,10.2,,"Estimate refers to smoking only, but expected to be similar to all tobacco use",EN,2020-04-08T07:00:00.000Z
